
  _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   SLprs,_inHG |   SLtmp,_degC |   _wind,speed |   _wind,__dir |   __trb,_locl |   _prec,_locl |   _hail,_locl |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   baro_,_inHG |   edens,_part |   vacum,ratio |   vacum,ratio |   _elec,ratio |   _elec,ratio |   _AHRS,ratio |   _AHRS,ratio |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign | 
      0.00000 |       0.00117 |       0.00117 |       0.00117 |       0.00000 |       0.00135 |       0.00135 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09134 |       0.84437 |       1.00000 |      -4.05417 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00113 |       0.00113 |       0.00113 |       0.00000 |       0.00130 |       0.00130 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09133 |       0.84437 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00105 |       0.00105 |       0.00105 |       0.00000 |       0.00121 |       0.00121 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09132 |       0.84436 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00093 |       0.00093 |       0.00093 |       0.00000 |       0.00108 |       0.00108 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09131 |       0.84435 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00079 |       0.00079 |       0.00079 |       0.00000 |       0.00091 |       0.00091 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09130 |       0.84434 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00062 |       0.00062 |       0.00062 |       0.00000 |       0.00071 |       0.00071 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09129 |       0.84433 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00042 |       0.00043 |       0.00043 |       0.00000 |       0.00049 |       0.00049 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09129 |       0.84433 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00022 |       0.00022 |       0.00022 |       0.00000 |       0.00026 |       0.00026 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09130 |       0.84434 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00003 |       0.00004 |       0.00004 |       0.00000 |       0.00004 |       0.00004 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09130 |       0.84434 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00018 |       0.00018 |       0.00018 |       0.00000 |       0.00021 |       0.00021 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09130 |       0.84435 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00037 |       0.00037 |       0.00037 |       0.00000 |       0.00042 |       0.00042 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09131 |       0.84435 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00053 |       0.00053 |       0.00053 |       0.00000 |       0.00061 |       0.00061 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09132 |       0.84436 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00066 |       0.00066 |       0.00066 |       0.00000 |       0.00076 |       0.00076 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09132 |       0.84436 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00077 |       0.00077 |       0.00077 |       0.00000 |       0.00088 |       0.00088 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09133 |       0.84437 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00084 |       0.00084 |       0.00084 |       0.00000 |       0.00097 |       0.00097 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09133 |       0.84437 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00088 |       0.00088 |       0.00088 |       0.00000 |       0.00101 |       0.00101 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09133 |       0.84437 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00088 |       0.00088 |       0.00088 |       0.00000 |       0.00101 |       0.00101 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09133 |       0.84437 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00084 |       0.00084 |       0.00084 |       0.00000 |       0.00097 |       0.00097 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09133 |       0.84437 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00078 |       0.00078 |       0.00078 |       0.00000 |       0.00089 |       0.00089 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09133 |       0.84437 |       1.00000 |      -4.05416 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00069 |       0.00069 |       0.00069 |       0.00000 |       0.00079 |       0.00079 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09134 |       0.84438 |       1.00000 |      -4.05415 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00060 |       0.00060 |       0.00060 |       0.00000 |       0.00069 |       0.00069 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09135 |       0.84439 |       1.00000 |      -4.05415 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00049 |       0.00049 |       0.00049 |       0.00000 |       0.00057 |       0.00057 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09137 |       0.84441 |       1.00000 |      -4.05415 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00036 |       0.00036 |       0.00036 |       0.00000 |       0.00042 |       0.00042 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09139 |       0.84443 |       1.00000 |      -4.05415 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00022 |       0.00022 |       0.00022 |       0.00000 |       0.00026 |       0.00026 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09140 |       0.84444 |       1.00000 |      -4.05415 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00008 |       0.00008 |       0.00008 |       0.00000 |       0.00009 |       0.00009 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09141 |       0.84445 |       1.00000 |      -4.05414 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00010 |       0.00010 |       0.00010 |       0.00000 |       0.00011 |       0.00011 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09140 |       0.84444 |       1.00000 |      -4.05414 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00023 |       0.00023 |       0.00023 |       0.00000 |       0.00027 |       0.00027 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09139 |       0.84443 |       1.00000 |      -4.05413 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00036 |       0.00036 |       0.00036 |       0.00000 |       0.00042 |       0.00042 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09138 |       0.84442 |       1.00000 |      -4.05413 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00046 |       0.00046 |       0.00046 |       0.00000 |       0.00053 |       0.00053 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09138 |       0.84442 |       1.00000 |      -4.05412 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00054 |       0.00054 |       0.00054 |       0.00000 |       0.00062 |       0.00062 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09138 |       0.84442 |       1.00000 |      -4.05412 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00059 |       0.00059 |       0.00059 |       0.00000 |       0.00068 |       0.00068 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09138 |       0.84442 |       1.00000 |      -4.05412 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00062 |       0.00062 |       0.00062 |       0.00000 |       0.00072 |       0.00072 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09138 |       0.84442 |       1.00000 |      -4.05411 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00062 |       0.00062 |       0.00062 |       0.00000 |       0.00072 |       0.00072 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09139 |       0.84443 |       1.00000 |      -4.05411 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00061 |       0.00061 |       0.00061 |       0.00000 |       0.00071 |       0.00071 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09138 |       0.84442 |       1.00000 |      -4.05411 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00059 |       0.00059 |       0.00059 |       0.00000 |       0.00067 |       0.00067 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09137 |       0.84441 |       1.00000 |      -4.05411 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00053 |       0.00053 |       0.00053 |       0.00000 |       0.00061 |       0.00061 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09135 |       0.84440 |       1.00000 |      -4.05411 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00046 |       0.00046 |       0.00046 |       0.00000 |       0.00053 |       0.00053 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09135 |       0.84439 |       1.00000 |      -4.05411 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00037 |       0.00037 |       0.00037 |       0.00000 |       0.00043 |       0.00043 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09134 |       0.84438 |       1.00000 |      -4.05411 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00027 |       0.00027 |       0.00027 |       0.00000 |       0.00031 |       0.00031 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09134 |       0.84438 |       1.00000 |      -4.05412 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00015 |       0.00015 |       0.00015 |       0.00000 |       0.00018 |       0.00018 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09135 |       0.84439 |       1.00000 |      -4.05412 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00006 |       0.00006 |       0.00006 |       0.00000 |       0.00006 |       0.00006 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09136 |       0.84440 |       1.00000 |      -4.05412 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00009 |       0.00009 |       0.00009 |       0.00000 |       0.00010 |       0.00010 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09137 |       0.84440 |       1.00000 |      -4.05413 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00018 |       0.00018 |       0.00018 |       0.00000 |       0.00020 |       0.00020 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09137 |       0.84441 |       1.00000 |      -4.05413 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00026 |       0.00026 |       0.00026 |       0.00000 |       0.00030 |       0.00030 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09138 |       0.84442 |       1.00000 |      -4.05413 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00034 |       0.00034 |       0.00034 |       0.00000 |       0.00039 |       0.00039 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09138 |       0.84442 |       1.00000 |      -4.05413 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00039 |       0.00040 |       0.00040 |       0.00000 |       0.00045 |       0.00045 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09138 |       0.84442 |       1.00000 |      -4.05413 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00044 |       0.00044 |       0.00044 |       0.00000 |       0.00051 |       0.00051 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09138 |       0.84442 |       1.00000 |      -4.05413 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00046 |       0.00046 |       0.00046 |       0.00000 |       0.00053 |       0.00053 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09138 |       0.84442 |       1.00000 |      -4.05413 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00047 |       0.00047 |       0.00047 |       0.00000 |       0.00054 |       0.00054 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09137 |       0.84441 |       1.00000 |      -4.05412 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00046 |       0.00046 |       0.00046 |       0.00000 |       0.00053 |       0.00053 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09137 |       0.84441 |       1.00000 |      -4.05412 |     -37.50000 |     -74.00000 | 
      0.00000 |       0.00043 |       0.00043 |       0.00043 |       0.00000 |       0.00050 |       0.00050 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.85961 |      14.98064 |      14.98062 |       0.99823 |     661.39539 |       0.00000 |      32.14645 |      29.86000 |       0.99823 |       1.24852 |       1.24852 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -37.02663 |     -73.50541 |      44.09137 |       0.84441 |       1.00000 |      -4.05412 |     -37.50000 |     -74.00000 | 
